x,y,z,m
434.3375,105.6125,493.3165,4
408.2375,94.9,493.3165,5
416.8125,98.45,493.3165,6
451.95,113.2,493.3165,7
443.1125,109.275,493.3165,8
399.3875,91.35,493.3165,9
408.2375,94.9,493.3165,10
460.6,116.375,493.3165,1
451.95,113.2,493.3165,2
390.4875,87.8,493.3165,3
399.3875,91.35,493.3165,4
469.4875,119.5625,493.3165,5
460.6,116.375,493.3165,6
381.7875,84.25,493.3165,7
390.4875,87.8,493.3165,8
478.3496,122.75,493.3165,9
469.4875,119.5625,493.3165,10
373.0875,80.7375,493.3165,1
381.7875,84.25,493.3165,2
486.75,126.25,493.3165,3
478.3496,122.75,493.3165,4
364.3875,77.1375,493.3165,5
373.0875,80.7375,493.3165,6
495.75,128.6875,493.3165,7
486.75,126.25,493.3165,8
355.1875,73.5625,493.3165,9
364.3875,77.1375,493.3165,10
504.3625,132.1625,493.3165,1
495.75,128.6875,493.3165,2
346.525,70.025,493.3165,3
355.1875,73.5625,493.3165,4
513.2375,135.65,493.3165,5
504.3625,132.1625,493.3165,6
338.0125,65.65,493.3165,7
346.525,70.025,493.3165,8
521.825,140.2,493.3165,9
513.2375,135.65,493.3165,10
329.2641,62.2,493.3165,1
338.0125,65.65,493.3165,2
530.65,143.675,493.3165,3
521.825,140.2,493.3165,4
320.716,58.75,493.3165,5
329.2641,62.2,493.3165,6
311.7553,55.3,493.3165,7
320.716,58.75,493.3165,8
303.001,51.85,493.3165,9
311.7553,55.3,493.3165,10
294.1641,47.7625,493.3165,1
303.001,51.85,493.3165,2
285.286,45.8375,493.3165,3
294.1641,47.7625,493.3165,4
276.8621,41.5,493.3165,5
285.286,45.8375,493.3165,6
268.1086,38.05,493.3165,7
276.8621,41.5,493.3165,8
258.9449,33.7125,493.3165,9
268.1086,38.05,493.3165,10
434.3375,105.6125,499.9258,1
425.6,102.0125,499.9258,2
416.8125,98.45,499.9258,3
425.6,102.0125,499.9258,4
443.1125,109.275,499.9258,5
434.3375,105.6125,499.9258,6
408.2375,94.9,499.9258,7
416.8125,98.45,499.9258,8
451.95,113.2,499.9258,9
443.1125,109.275,499.9258,10
399.3875,91.35,499.9258,1
408.2375,94.9,499.9258,2
460.6,116.375,499.9258,3
451.95,113.2,499.9258,4
390.4875,87.8,499.9258,5
399.3875,91.35,499.9258,6
469.4875,119.5625,499.9258,7
460.6,116.375,499.9258,8
381.7875,84.25,499.9258,9
390.4875,87.8,499.9258,10
478.3489,122.75,499.9258,1
469.4875,119.5625,499.9258,2
373.0875,80.7375,499.9258,3
381.7875,84.25,499.9258,4
486.75,126.25,499.9258,5
478.3489,122.75,499.9258,6
364.3875,77.1375,499.9258,7
373.0875,80.7375,499.9258,8
495.75,128.6875,499.9258,9
486.75,126.25,499.9258,10
355.1875,73.5625,499.9258,1
364.3875,77.1375,499.9258,2
504.3625,132.1625,499.9258,3
495.75,128.6875,499.9258,4
346.525,70.025,499.9258,5
355.1875,73.5625,499.9258,6
513.2375,135.65,499.9258,7
504.3625,132.1625,499.9258,8
338.0125,65.65,499.9258,9
346.525,70.025,499.9258,10
521.825,140.2,499.9258,1
513.2375,135.65,499.9258,2
329.2635,62.2,499.9258,3
338.0125,65.65,499.9258,4
530.65,143.675,499.9258,5
521.825,140.2,499.9258,6
320.7155,58.75,499.9258,7
329.2635,62.2,499.9258,8
311.7547,55.3,499.9258,9
320.7155,58.75,499.9258,10
303.0006,51.85,499.9258,1
311.7547,55.3,499.9258,2
294.1637,47.7625,499.9258,3
303.0006,51.85,499.9258,4
285.2858,45.8375,499.9258,5
294.1637,47.7625,499.9258,6
276.862,41.5,499.9258,7
285.2858,45.8375,499.9258,8
268.1086,38.05,499.9258,9
276.862,41.5,499.9258,10
258.9449,33.7125,499.9258,1
268.1086,38.05,499.9258,2
416.8125,98.45,505.9153,3
425.6,102.0125,505.9153,4
408.2375,94.9,505.9153,5
416.8125,98.45,505.9153,6
399.3875,91.35,505.9153,7
408.2375,94.9,505.9153,8
390.4875,87.8,505.9153,9
399.3875,91.35,505.9153,10
381.7875,84.25,505.9153,1
390.4875,87.8,505.9153,2
373.0875,80.7375,505.9153,3
381.7875,84.25,505.9153,4
364.3875,77.1375,505.9153,5
373.0875,80.7375,505.9153,6
355.1875,73.5625,505.9153,7
364.3875,77.1375,505.9153,8
504.3625,132.1625,505.9153,9
495.75,128.6875,505.9153,10
346.525,70.025,505.9153,1
355.1875,73.5625,505.9153,2
513.2375,135.65,505.9153,3
504.3625,132.1625,505.9153,4
338.0125,65.65,505.9153,5
346.525,70.025,505.9153,6
521.825,140.2,505.9153,7
513.2375,135.65,505.9153,8
329.2629,62.2,505.9153,9
338.0125,65.65,505.9153,10
530.65,143.675,505.9153,1
521.825,140.2,505.9153,2
320.715,58.75,505.9153,3
329.2629,62.2,505.9153,4
311.7542,55.3,505.9153,5
320.715,58.75,505.9153,6
303.0003,51.85,505.9153,7
311.7542,55.3,505.9153,8
294.1635,47.7625,505.9153,9
303.0003,51.85,505.9153,10
285.2855,45.8375,505.9153,1
294.1635,47.7625,505.9153,2
276.8619,41.5,505.9153,3
285.2855,45.8375,505.9153,4
268.1085,38.05,505.9153,5
276.8619,41.5,505.9153,6
258.9449,33.7125,505.9153,7
268.1085,38.05,505.9153,8
416.8125,98.45,511.4919,9
416.8125,98.45,518.1,10
425.6,102.0125,518.1,1
425.6,102.0125,511.4919,2
408.2375,94.9,511.4919,3
408.2375,94.9,518.1,4
416.8125,98.45,518.1,5
416.8125,98.45,511.4919,6
399.3875,91.35,511.4919,7
399.3875,91.35,518.1,8
408.2375,94.9,518.1,9
408.2375,94.9,511.4919,10
390.4875,87.8,511.4919,1
390.4875,87.8,518.1,2
399.3875,91.35,518.1,3
399.3875,91.35,511.4919,4
381.7875,84.25,511.4919,5
381.7875,84.25,518.1,6
390.4875,87.8,518.1,7
390.4875,87.8,511.4919,8
373.0875,80.7375,511.4919,9
373.0875,80.7375,518.1,10
381.7875,84.25,518.1,1
381.7875,84.25,511.4919,2
364.3875,77.1375,511.4919,3
364.3875,77.1375,518.1,4
373.0875,80.7375,518.1,5
373.0875,80.7375,511.4919,6
355.1875,73.5625,511.4919,7
355.1875,73.5625,518.1,8
364.3875,77.1375,518.1,9
364.3875,77.1375,511.4919,10
504.3625,132.1625,511.4919,1
495.75,128.6875,511.4919,2
495.75,128.6875,518.1,3
504.3625,132.1625,518.1,4
346.525,70.025,511.4919,5
346.525,70.025,518.1,6
355.1875,73.5625,518.1,7
355.1875,73.5625,511.4919,8
513.2375,135.65,511.4919,9
504.3625,132.1625,511.4919,10
504.3625,132.1625,518.1,1
513.2375,135.65,518.1,2
338.0125,65.65,511.4919,3
338.0125,65.65,518.1,4
346.525,70.025,518.1,5
346.525,70.025,511.4919,6
521.825,140.2,511.4919,7
513.2375,135.65,511.4919,8
513.2375,135.65,518.1,9
521.825,140.2,518.1,10
329.2624,62.2,511.4919,1
329.2617,62.2,518.1,2
338.0125,65.65,518.1,3
338.0125,65.65,511.4919,4
530.65,143.675,511.4919,5
521.825,140.2,511.4919,6
521.825,140.2,518.1,7
530.65,143.675,518.1,8
320.7145,58.75,511.4919,9
320.7139,58.75,518.1,10
329.2617,62.2,518.1,1
329.2624,62.2,511.4919,2
311.7539,55.3,511.4919,3
311.7534,55.3,518.1,4
320.7139,58.75,518.1,5
320.7145,58.75,511.4919,6
303,51.85,511.4919,7
302.9995,51.85,518.1,8
311.7534,55.3,518.1,9
311.7539,55.3,511.4919,10
294.1632,47.7625,511.4919,1
294.1629,47.7625,518.1,2
302.9995,51.85,518.1,3
303,51.85,511.4919,4
285.2854,45.8375,511.4919,5
285.2851,45.8375,518.1,6
294.1629,47.7625,518.1,7
294.1632,47.7625,511.4919,8
276.8617,41.5,511.4919,9
276.8615,41.5,518.1,10
285.2851,45.8375,518.1,1
285.2854,45.8375,511.4919,2
268.1085,38.05,511.4917,3
268.1084,38.05,518.1,4
276.8615,41.5,518.1,5
276.8617,41.5,511.4919,6
258.9449,33.7125,511.4919,7
258.9449,33.7125,518.1,8
268.1084,38.05,518.1,9
268.1085,38.05,511.4917,10
285.2846,45.8375,530.4932,1
294.1623,47.7625,530.4932,2
294.1623,47.7625,530.4932,3
302.9988,51.85,530.4932,4
302.9988,51.85,530.4932,5
311.7525,55.3,530.4932,6
311.7525,55.3,530.4932,7
320.7129,58.75,530.4932,8
320.7129,58.75,530.4932,9
329.2606,62.2,530.4932,10
329.2606,62.2,530.4932,1
338.0125,65.65,530.4932,2
338.0125,65.65,530.4932,3
346.525,70.025,530.4932,4
346.525,70.025,530.4932,5
355.1875,73.5625,530.4932,6
355.1875,73.5625,530.4932,7
364.3875,77.1375,530.4932,8
364.3875,77.1375,530.4932,9
373.0875,80.7375,530.4932,10
373.0875,80.7375,530.4932,1
381.7875,84.25,530.4932,2
381.7875,84.25,530.4932,3
390.4875,87.8,530.4932,4
390.4875,87.8,530.4932,5
399.3875,91.35,530.4932,6
399.3875,91.35,530.4932,7
408.2375,94.9,530.4932,8
408.2375,94.9,530.4932,9
416.8125,98.45,530.4932,10
416.8125,98.45,530.4932,1
425.6,102.0125,530.4932,2
311.7521,55.3,536.4829,3
320.7124,58.75,536.4827,4
320.7124,58.75,536.4827,5
329.26,62.2,536.4827,6
329.26,62.2,536.4827,7
338.0125,65.65,536.4827,8
338.0125,65.65,536.4827,9
346.525,70.025,536.4827,10
346.525,70.025,536.4827,1
355.1875,73.5625,536.4827,2
355.1875,73.5625,536.4827,3
364.3875,77.1375,536.4827,4
364.3875,77.1375,536.4827,5
373.0875,80.7375,536.4827,6
373.0875,80.7375,536.4827,7
381.7875,84.25,536.4827,8
381.7875,84.25,536.4827,9
390.4875,87.8,536.4827,10
390.4875,87.8,536.4827,1
399.3875,91.35,536.4827,2
399.3875,91.35,536.4827,3
408.2375,94.9,536.4827,4
408.2375,94.9,536.4827,5
416.8125,98.45,536.4827,6
416.8125,98.45,536.4827,7
425.6,102.0125,536.4827,8
329.2594,62.2,543.5051,9
329.2594,62.2,543.5051,10
338.0125,65.65,543.5051,1
338.0125,65.65,543.5051,2
346.525,70.025,543.505,3
346.525,70.025,543.505,4
355.1875,73.5625,543.505,5
355.1875,73.5625,543.505,6
364.3875,77.1375,543.5051,7
364.3875,77.1375,543.5051,8
373.0875,80.7375,543.5051,9
373.0875,80.7375,543.5051,10
381.7875,84.25,543.5051,1
381.7875,84.25,543.5051,2
390.4875,87.8,543.5051,3
390.4875,87.8,543.5051,4
399.3875,91.35,543.5051,5
399.3875,91.35,543.5051,6
408.2375,94.9,543.5051,7
408.2375,94.9,543.5051,8
416.8125,98.45,543.5051,9
416.8125,98.45,543.5051,10
425.6,102.0125,543.5051,1
355.1875,73.5625,549.4946,2
355.1875,73.5625,549.4946,3
364.3875,77.1375,549.4946,4
364.3875,77.1375,549.4946,5
373.0875,80.7375,549.4946,6
373.0875,80.7375,549.4946,7
381.7875,84.25,549.4946,8
381.7875,84.25,549.4946,9
390.4875,87.8,549.4946,10
390.4875,87.8,549.4946,1
399.3875,91.35,549.4946,2
399.3875,91.35,549.4946,3
408.2375,94.9,549.4946,4
408.2375,94.9,549.4946,5
416.8125,98.45,549.4946,6
416.8125,98.45,549.4946,7
425.6,102.0125,549.4946,8
513.2375,135.65,541.0266,9
504.3625,132.1625,541.2331,10
504.3625,132.1625,547.2227,1
513.2375,135.65,547.0163,2
521.825,140.2,540.407,3
513.2375,135.65,541.0266,4
513.2375,135.65,547.0163,5
521.825,140.2,546.3966,6
530.65,143.675,539.9939,7
521.825,140.2,540.407,8
521.825,140.2,546.3966,9
530.65,143.675,545.9835,10
381.7875,84.25,555.4842,1
390.4875,87.8,555.4842,2
390.4875,87.8,555.4842,3
399.3875,91.35,555.4842,4
399.3875,91.35,555.4842,5
408.2375,94.9,555.4842,6
408.2375,94.9,555.4842,7
416.8125,98.45,555.4842,8
416.8125,98.45,555.4842,9
425.6,102.0125,555.4842,10
434.3375,105.6125,549.4946,1
425.6,102.0125,549.4946,2
425.6,102.0125,555.4842,3
434.3375,105.6125,555.4842,4
443.1125,109.275,549.4946,5
434.3375,105.6125,549.4946,6
434.3375,105.6125,555.4842,7
443.1125,109.275,555.4842,8
451.95,113.2,549.4946,9
443.1125,109.275,549.4946,10
443.1125,109.275,555.4842,1
451.95,113.2,555.4842,2
460.6,116.375,549.4946,3
451.95,113.2,549.4946,4
451.95,113.2,555.4842,5
460.6,116.375,555.4842,6
469.4875,119.5625,549.4946,7
460.6,116.375,549.4946,8
460.6,116.375,555.4842,9
469.4875,119.5625,555.4842,10
478.3444,122.75,549.4946,1
469.4875,119.5625,549.4946,2
469.4875,119.5625,555.4842,3
478.344,122.75,555.4842,4
486.75,126.25,549.4946,5
478.3444,122.75,549.4946,6
478.344,122.75,555.4842,7
486.75,126.25,555.4842,8
495.75,128.6875,549.4946,9
486.75,126.25,549.4946,10
486.75,126.25,555.4842,1
495.75,128.6875,555.4842,2
504.3625,132.1625,547.2227,3
495.75,128.6875,549.4946,4
495.75,128.6875,555.4842,5
504.3625,132.1625,553.2124,6
504.3625,132.1625,553.2124,7
513.2375,135.65,553.0058,8
513.2375,135.65,553.0058,9
521.825,140.2,552.3861,10
521.825,140.2,552.3861,1
530.65,143.675,551.9731,2
399.3875,91.35,561.6804,3
399.3875,91.35,561.6804,4
408.2375,94.9,561.6804,5
408.2375,94.9,561.6804,6
416.8125,98.45,561.6804,7
416.8125,98.45,561.6804,8
425.6,102.0125,561.6804,9
425.6,102.0125,561.6804,10
434.3375,105.6125,561.6804,1
434.3375,105.6125,561.6804,2
443.1125,109.275,561.6804,3
443.1125,109.275,561.6804,4
451.95,113.2,561.6804,5
451.95,113.2,561.6804,6
460.6,116.375,561.6804,7
460.6,116.375,561.6804,8
469.4875,119.5625,561.6804,9
469.4875,119.5625,561.6804,10
478.3437,122.75,561.6804,1
478.3437,122.75,561.6804,2
486.75,126.25,561.6804,3
486.75,126.25,561.6804,4
495.75,128.6875,561.6804,5
495.75,128.6875,561.6804,6
504.3625,132.1625,559.4085,7
504.3625,132.1625,559.4085,8
513.2375,135.65,559.2019,9
513.2375,135.65,559.2019,10
521.825,140.2,558.5823,1
521.825,140.2,558.5823,2
530.65,143.675,558.1693,3
416.8125,98.45,568.2896,4
416.8125,98.45,568.2896,5
425.6,102.0125,568.2896,6
425.6,102.0125,568.2896,7
434.3375,105.6125,568.2896,8
434.3375,105.6125,568.2896,9
443.1125,109.275,568.2896,10
443.1125,109.275,568.2896,1
451.95,113.2,568.2896,2
451.95,113.2,568.2896,3
460.6,116.375,568.2896,4
460.6,116.375,568.2896,5
469.4875,119.5625,568.2896,6
469.4875,119.5625,568.2896,7
478.3434,122.75,568.2896,8
478.3434,122.75,568.2896,9
486.75,126.25,568.2896,10
486.75,126.25,568.2896,1
495.75,128.6875,568.2896,2
495.75,128.6875,568.2896,3
504.3625,132.1625,566.0176,4
504.3625,132.1625,566.0176,5
513.2375,135.65,565.8111,6
513.2375,135.65,565.8111,7
521.825,140.2,565.1915,8
521.825,140.2,565.1915,9
530.65,143.675,564.7784,10
451.95,113.2,573.453,1
460.6,116.375,573.453,2
460.6,116.375,573.453,3
469.4875,119.5625,573.453,4
469.4875,119.5625,573.453,5
478.3431,122.75,573.453,6
478.3431,122.75,573.453,7
486.75,126.25,573.453,8
486.75,126.25,573.453,9
495.75,128.6875,573.453,10
495.75,128.6875,573.453,1
504.3625,132.1625,571.1811,2
504.3625,132.1625,571.1811,3
513.2375,135.65,570.9745,4
513.2375,135.65,570.9745,5
521.825,140.2,570.3549,6
521.825,140.2,570.3549,7
530.65,143.675,569.9419,8
469.4875,119.5625,579.8556,9
478.3427,122.75,579.8556,10
478.3427,122.75,579.8556,1
486.75,126.25,579.8556,2
486.75,126.25,579.8556,3
495.75,128.6875,579.8556,4
495.75,128.6875,579.8556,5
504.3625,132.1625,577.5837,6
504.3625,132.1625,577.5837,7
513.2375,135.65,577.3772,8
513.2375,135.65,577.3772,9
521.825,140.2,576.7576,10
521.825,140.2,576.7576,1
530.65,143.675,576.3445,2
495.75,128.6875,586.6714,3
495.75,128.6875,593.9185,4
504.3625,132.1625,591.6606,5
504.3625,132.1625,584.3995,6
504.3625,132.1625,584.3995,7
504.3625,132.1625,591.6606,8
513.2375,135.65,591.4682,9
513.2375,135.65,584.1929,10
53.1395,3.066,515.2226,1
66.1514,3.066,515.2227,2
66.1514,1.522,506.7436,3
53.1395,1.522,506.7435,4
53.1395,6.9972,524.311,5
66.1514,6.9972,524.311,6
66.1514,3.066,515.2227,7
53.1395,3.066,515.2226,8
53.1395,11.1625,532.9274,9
66.1514,11.1625,532.9275,10
66.1514,6.9972,524.311,1
53.1395,6.9972,524.311,2
53.1395,13.8,541.6589,3
66.1514,13.8,541.6589,4
66.1514,11.1625,532.9275,5
53.1395,11.1625,532.9274,6
53.1395,16.5,550.5614,7
66.1514,16.5,550.5615,8
66.1514,13.8,541.6589,9
53.1395,13.8,541.6589,10
53.1395,18.4837,559.2411,1
66.1514,18.4837,559.2411,2
66.1514,16.5,550.5615,3
53.1395,16.5,550.5614,4
53.1395,21.95,567.977,5
66.1514,21.95,567.977,6
66.1514,18.4837,559.2411,7
53.1395,18.4837,559.2411,8
53.1395,24.65,576.5652,9
66.1514,24.65,576.5652,10
66.1514,21.95,567.977,1
53.1395,21.95,567.977,2
53.1395,27.5,585.3724,3
66.1514,27.5,585.3724,4
66.1514,24.65,576.5652,5
53.1395,24.65,576.5652,6
53.1395,30.2,594.0282,7
66.1514,30.2,594.0282,8
66.1514,27.5,585.3724,9
53.1395,27.5,585.3724,10
46.9434,1.522,506.7435,1
53.1395,1.522,506.7435,2
53.1395,0,498.016,3
46.9434,0,498.0159,4
46.9434,3.066,515.2226,5
46.9434,1.522,506.7435,6
46.9434,6.9972,524.311,7
46.9434,3.066,515.2226,8
46.9434,11.1625,532.9274,9
46.9434,6.9972,524.311,10
46.9434,13.8,541.6587,1
46.9434,11.1625,532.9274,2
46.9434,16.5,550.5614,3
46.9434,13.8,541.6587,4
46.9434,18.4837,559.2411,5
46.9434,16.5,550.5614,6
46.9434,21.95,567.977,7
46.9434,18.4837,559.2411,8
46.9434,24.65,576.5652,9
46.9434,21.95,567.977,10
46.9434,27.5,585.3724,1
46.9434,24.65,576.5652,2
46.9434,30.2,594.0282,3
46.9434,27.5,585.3724,4
40.8764,3.066,515.2226,5
40.8764,1.522,506.7434,6
40.8764,0,498.0159,7
40.8764,1.522,506.7434,8
40.8764,6.9972,524.3109,9
40.8764,3.066,515.2226,10
40.8764,11.1625,532.9274,1
40.8764,6.9972,524.3109,2
40.8764,13.8,541.6587,3
40.8764,11.1625,532.9274,4
40.8764,16.5,550.5614,5
40.8764,13.8,541.6587,6
40.8764,18.4837,559.2411,7
40.8764,16.5,550.5614,8
40.8764,21.95,567.977,9
40.8764,18.4837,559.2411,10
40.8764,24.65,576.5652,1
40.8764,21.95,567.977,2
40.8764,27.5,585.3724,3
40.8764,24.65,576.5652,4
40.8764,30.2,594.0282,5
40.8764,27.5,585.3724,6
34.6802,6.9972,524.3109,7
34.6802,3.066,515.2225,8
34.6802,1.522,506.7434,9
34.6802,3.066,515.2225,10
34.6802,11.1625,532.9274,1
34.6802,6.9972,524.3109,2
34.6802,0,498.0157,3
34.6802,1.522,506.7434,4
34.6802,13.8,541.6587,5
34.6802,11.1625,532.9274,6
34.6802,16.5,550.5614,7
34.6802,13.8,541.6587,8
34.6802,18.4837,559.2411,9
34.6802,16.5,550.5614,10
34.6802,21.95,567.977,1
34.6802,18.4837,559.2411,2
34.6802,24.65,576.5652,3
34.6802,21.95,567.977,4
34.6802,27.5,585.3724,5
34.6802,24.65,576.5652,6
34.6802,30.2,594.0282,7
34.6802,27.5,585.3724,8
28.226,3.066,515.2225,9
28.226,6.9972,524.3109,10
28.226,11.1625,532.9274,1
28.226,6.9972,524.3109,2
28.226,1.522,506.7434,3
28.226,3.066,515.2225,4
28.226,13.8,541.6587,5
28.226,11.1625,532.9274,6
28.226,0,498.0157,7
28.226,1.522,506.7434,8
28.226,16.5,550.5614,9
28.226,13.8,541.6587,10
28.226,18.4837,559.2411,1
28.226,16.5,550.5614,2
28.226,21.95,567.977,3
28.226,18.4837,559.2411,4
28.226,24.65,576.5652,5
28.226,21.95,567.977,6
28.226,27.5,585.3724,7
28.226,24.65,576.5652,8
28.226,30.2,594.0282,9
28.226,27.5,585.3724,10
22.0299,3.066,515.2225,1
22.0299,1.522,506.7432,2
22.0299,0,498.0156,3
22.0299,1.522,506.7432,4
22.0299,6.9972,524.3109,5
22.0299,3.066,515.2225,6
22.0299,11.1625,532.9274,7
22.0299,6.9972,524.3109,8
22.0299,13.8,541.6587,9
22.0299,11.1625,532.9274,10
22.0299,16.5,550.5614,1
22.0299,13.8,541.6587,2
22.0299,18.4837,559.2411,3
22.0299,16.5,550.5614,4
22.0299,21.95,567.977,5
22.0299,18.4837,559.2411,6
22.0299,24.65,576.5652,7
22.0299,21.95,567.977,8
22.0299,27.5,585.3724,9
22.0299,24.65,576.5652,10
22.0299,30.2,594.0282,1
22.0299,27.5,585.3724,2
15.9627,3.066,515.2225,3
15.9627,1.522,506.7432,4
15.9627,0,498.0156,5
15.9627,1.522,506.7432,6
15.9627,6.9972,524.3109,7
15.9627,3.066,515.2225,8
15.9627,11.1625,532.9274,9
15.9627,6.9972,524.3109,10
15.9627,13.8,541.6587,1
15.9627,11.1625,532.9274,2
15.9627,16.5,550.5614,3
15.9627,13.8,541.6587,4
15.9627,18.4837,559.2411,5
15.9627,16.5,550.5614,6
15.9627,21.95,567.977,7
15.9627,18.4837,559.2411,8
15.9627,24.65,576.5652,9
15.9627,21.95,567.977,10
15.9627,27.5,585.3724,1
15.9627,24.65,576.5652,2
15.9627,30.2,594.0282,3
15.9627,27.5,585.3724,4
9.6376,3.066,515.2224,5
9.6376,1.522,506.7432,6
9.6376,0,498.0156,7
9.6376,1.522,506.7432,8
9.6376,6.9972,524.3108,9
9.6376,3.066,515.2224,10
9.6376,11.1625,532.9274,1
9.6376,6.9972,524.3108,2
9.6376,13.8,541.6587,3
9.6376,11.1625,532.9274,4
9.6376,16.5,550.5614,5
9.6376,13.8,541.6587,6
9.6376,18.4837,559.2411,7
9.6376,16.5,550.5614,8
9.6376,21.95,567.977,9
9.6376,18.4837,559.2411,10
9.6376,24.65,576.5652,1
9.6376,21.95,567.977,2
9.6376,27.5,585.3724,3
9.6376,24.65,576.5652,4
9.6376,30.2,594.0282,5
9.6376,27.5,585.3724,6
3.5705,3.066,515.2224,7
3.5705,1.522,506.7431,8
3.5705,0,498.0155,9
3.5705,1.522,506.7431,10
3.5705,6.9972,524.3108,1
3.5705,3.066,515.2224,2
3.5705,11.1625,532.9274,3
3.5705,6.9972,524.3108,4
3.5705,13.8,541.6587,5
3.5705,11.1625,532.9274,6
3.5705,16.5,550.5613,7
3.5705,13.8,541.6587,8
3.5705,18.4837,559.2411,9
3.5705,16.5,550.5613,10
3.5705,21.95,567.977,1
3.5705,18.4837,559.2411,2
3.5705,24.65,576.5652,3
3.5705,21.95,567.977,4
3.5705,27.5,585.3724,5
3.5705,24.65,576.5652,6
3.5705,30.2,594.0282,7
3.5705,27.5,585.3724,8
72.1151,6.9972,524.311,9
72.1151,3.066,515.2227,10
72.1151,11.1625,532.9275,1
72.1151,6.9972,524.311,2
72.1151,13.8,541.6589,3
72.1151,11.1625,532.9275,4
72.1151,16.5,550.5615,5
72.1151,13.8,541.6589,6
72.1151,18.4837,559.2411,7
72.1151,16.5,550.5615,8
72.1151,21.95,567.977,9
72.1151,18.4837,559.2411,10
72.1151,24.65,576.5652,1
72.1151,21.95,567.977,2
72.1151,27.5,585.3724,3
72.1151,24.65,576.5652,4
72.1151,30.2,594.0282,5
72.1151,27.5,585.3724,6
78.3112,11.1625,532.9275,7
78.3112,6.9972,524.3111,8
78.3112,13.8,541.6589,9
78.3112,11.1625,532.9275,10
78.3112,16.5,550.5615,1
78.3112,13.8,541.6589,2
78.3112,18.4837,559.2411,3
78.3112,16.5,550.5615,4
78.3112,21.95,567.977,5
78.3112,18.4837,559.2411,6
78.3112,24.65,576.5652,7
78.3112,21.95,567.977,8
78.3112,27.5,585.3724,9
78.3112,24.65,576.5652,10
78.3112,30.2,594.0282,1
78.3112,27.5,585.3724,2
84.5074,13.8,541.6589,3
84.5074,11.1625,532.9275,4
84.5074,16.5,550.5615,5
84.5074,13.8,541.6589,6
84.5074,18.4837,559.2411,7
84.5074,16.5,550.5615,8
84.5074,21.95,567.977,9
84.5074,18.4837,559.2411,10
84.5074,24.65,576.5652,1
84.5074,21.95,567.977,2
84.5074,27.5,585.3724,3
84.5074,24.65,576.5652,4
84.5074,30.2,594.0282,5
84.5074,27.5,585.3724,6
90.7035,16.5,550.5615,7
90.7035,13.8,541.6589,8
90.7035,18.4837,559.2411,9
